id,name,slug,created_at,updated_at,logo_url,logo_source,logo_status,logo_updated_at,aliases,audit_class,audit_confidence,audit_reason,audit_source
manufacturer-detsky-ygbgqg,Dětský,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-dh220e-hcm4el,"Dh220e,",,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-dh320e-hc2bt8,"Dh320e,",,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-digitalny-1byo3,Digitálny,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-dizajnovy-97h522,Dizajnový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-dlha-19pup,Dlhá,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-dobijacia-jt1iy6,Dobíjacia,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-dochazkovy-pzg56c,Docházkový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-dodatok-d8xmvs,Dodatok,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-doktorsky-no3x1q,Doktorský,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-dongle-xy3w9p,Dongle,,,,,,,,,UNVERIFIED_CANDIDATE,92,Generic product/category/attribute term,
manufacturer-drevene-bsvvfj,Drevené,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-drop1000-63oxsi,Drop1000,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-drziak-y4kzpf,Držiak,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-ds55r-xz9nex,"Ds55r,",,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-dualny-y3g73b,Duálny,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-duhovy-yyoev0,Dúhový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-duplexni-wnsyqp,Duplexní,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-dverovy-9wrq6h,Dverový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-dvojita-9rf0nr,Dvojitá,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-dvojmonitorovy-p3767d,Dvojmonitorový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-dvoumonitorovy-hosjv0,Dvoumonitorový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-dvouramenny-a3s4hq,Dvouramenný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-e-book-xenlo1,E-book,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-e250-e35x-x2z5uw,E250/e35x,,,,,,,,,JUNK_DATA,95,"Composite product/category value, not one canonical manufacturer",
manufacturer-edu-1hna,Edu,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-eliminator-ho5js6,Eliminátor,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-endpoint-tv3f05,Endpoint,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-ergonomicka-7i6bdz,Ergonomická,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-ergonomicky-7i6ber,Ergonomický,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-ethernetovy-p4ma3j,Ethernetový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-etikety-3vlt5l,Etikety,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-extender-t1mftl,Extender,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-externa-5xqgwx,Externá,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-externe-5xqgx5,Externé,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-externi-5xqgx9,Externí,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-externy-5xqgxp,Externý,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-extra-144w6o,Extra,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-fantasy-9n1wqu,Fantasy,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-farebna-9ozj0n,Farebná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-farebny-9ozj1f,Farebný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-fiber-14eqbw,Fiber,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-filter-ysvd08,Filter,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-firemna-dhcqbu,Firemná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-fixni-14f6yc,Fixní,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-flasticka-65eie,Fľaštička,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-flipchart-byis27,Flipchart,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-flipove-erqiph,Flipové,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-focus-14ildk,Focus,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-fotoelektricka-36aifz,Fotoelektrická,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-freezer-hjm9i3,Freezer,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-ftp-1irm,Ftp,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-g9-1i1l,G9+,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-galaxy-z5i90w,Galaxy,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-gelova-xsthu8,Gélová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-ghostbusters-yxmdiv,Ghostbusters:,,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-giga-1bkgs,Giga,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-gigabitovy-5opezp,Gigabitový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-graficky-2kymm4,Grafický,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-grip-1br76,Grip,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-heat-1c4cw,Heat,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-herna-15g3qg,Herná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-herni-15g3qs,Herní,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-herny-15g3r8,Herný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-hmip-esi-iec-whgt3g,Hmip-esi-iec,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-hmip-esi-led-whgqvc,Hmip-esi-led,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-hmip-hap-a-6i1gt2,Hmip-hap-a,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-honeywellcharging-communication-m3myca,Honeywellcharging-/communication,,,,,,,,,JUNK_DATA,95,"Composite product/category value, not one canonical manufacturer",
manufacturer-horizon-pcm7b9,Horizon,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-houpaci-pauvcn,Houpací,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-hp240-15lrly,Hp240,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-hpe-dl110-omw907,Hpe.dl110,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-hpe-dl3xx-omwc8q,Hpe.dl3xx,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-hudebni-mq4mx9,Hudební,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-hviezdicova-cbjzik,Hviezdicová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-hviezdicovy-cbjzjc,Hviezdicový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-hyper-z1ahi6,Hyper®,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-ihlickova-vjpwf4,Ihličková,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-in-1tx,In,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-incredible-epf3mj,Incredible,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-instalacia-hrop3x,Inštalácia,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-instalacna-hpih2a,Inštalačná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-instalacny-hpih32,Inštalačný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-int-1kun,Int,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-integracna-1ibtr4,Integračná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-intel-yq81u0,Intel®,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-inteligentny-t39ysa,Inteligentný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-interne-b48o3t,Interné,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-interny-b48o39,Interný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-inzinierske-je1rnv,Inžinierske,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-ip-1tz,Ip,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-ipad-1czhm,Ipad,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-iphone-ypbx2z,Iphone,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-jednoduchy-cty7h9,Jednoduchý,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-jednorazove-m26bi7,Jednorazové,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-jednoslotova-ovi1ou,Jednoslotová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-jednotka-t6k6sg,Jednotka,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-kamera-xzelkz,Kamera,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-kancelarske-l2s4nq,Kancelárske,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kancelarsky-kyomkl,Kancelářský,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kancelarsky-l2s4n6,Kancelársky,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-karcher-31m60b,Kärcher,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-karta-170xm1,Karta,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-kaskadovy-n0kput,Kaskádový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kazeta-xz6ape,Kazeta,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-keramicka-oxp73g,Keramická,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kiosk-175z9l,Kiosk,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-kit-1e4om,"Kit,",,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-klavesnica-zfksxv,Klávesnica,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kleste-xtcrwc,Kleště,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kloubovy-yd9ts5,Kloubový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kluc-1im06,Kľúč,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kobercova-uf0vqa,Kobercová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-koliska-inm0ro,Kolíska,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kombinacia-4e67nc,Kombinácia,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kombinovany-7l836d,Kombinovaný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kompletne-g3ppgx,Kompletné,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-komunikacny-sa3b7l,Komunikačný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-konektor-8y8jbb,Konektor,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-konferencna-ku7mni,Konferenčná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-konferencny-ku7moa,Konferenčný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-konfiguracia-vt6hfz,Konfigurácia,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-konvergovany-qkibtn,Konvergovaný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-konzultacny-muk4jc,Konzultačný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-korkova-iolpfh,Korková,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-korkove-iolpfp,Korkové,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kovova-xrjis8,Kovová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kovove-xrjis0,Kovové,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kovovy-xrjirg,Kovový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kozene-xmv5ui,Kožené,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-krasny-xnzqm0,Krásný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kratky-xnzq1k,Krátky,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-krimpovaci-z6s7pb,Krimpovací,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kruteny-m6o4lv,Krútený,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kruzkovy-ihzjgq,Krúžkový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kryt-1ebj6,Kryt,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-kufrik-xoiu18,Kufrík,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kupa-1h45c,Kúpa,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-kvalitni-ym4o0w,Kvalitní,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-laminator-qjwmj1,Laminátor,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-lan-1mrd,Lan,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-laserova-na4ddd,Laserová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-laserovy-na4dcl,Laserový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-lcd-1mst,Lcd,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-levny-17nd3g,Levný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-licencia-fj52vg,Licencia,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-licencie-fj52vk,Licencie,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-licencna-fj8l5d,Licenčná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-lightroom-qj8hf3,Lightroom,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-lista-17urbl,Lišta,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-litiova-m0mmkk,Lítiová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-logisticka-6qxt92,Logistická,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-long-1ew0s,Long,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-lupa-1f0ii,Lupa,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-luxusni-yqd3qs,Luxusní,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-magenta-tsi2yf,Magenta,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-magnetic-bf8c,Magnetic,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-magneticka-8gxipy,Magnetická,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-magneticky-8gxip6,Magnetický,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-mail-1f8if,Mail,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-makke-1ag0s2,Mäkké,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-mala-1f8o9,Malá,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-master-x1781q,Master,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-mega-1fbf6,Mega,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-menic-186zne,Menič,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-messaging-9brlyc,Messaging,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-metalicky-fnfl6b,Metalický,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-mi-1x8,Mi,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-mikrofon-motenf,Mikrofón,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-mobilna-n8jtze,Mobilná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-modern-wtrzcx,Modern,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-modul-18d69l,Modul,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-montaz-wtl7i3,Montáž,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-montazna-454tzc,Montážna,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-montazny-454tyo,Montážny,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-motorizovany-p1dw7x,Motorizovaný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-motorola-zebra-ms5suy,Motorola/zebra,,,,,,,,,JUNK_DATA,95,"Composite product/category value, not one canonical manufacturer",
manufacturer-mozaika-mvhy16,Mozaika,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-moznost-iwb035,Možnosť,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-mpp-1nv1,Mpp,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-mr-1xh,Mr,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-ms-1xi,Ms,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-multifinisova-tvrovk,Multifinišová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-multifunkcna-6n8akb,Multifunkčná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-multifunkcne-6n8akj,Multifunkčné,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-multifunkcni-6n8akn,Multifunkční,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-multifunkcny-6n8al3,Multifunkčný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-multimedialne-q2lqoo,Multimediálne,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-multipack-d70hbm,Multipack,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-mx500-18hwlm,Mx500,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-mys-1o9h,Myš,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nabijaci-sdzm0v,Nabíjací,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nabijacia-komunikacna-u382di,Nabíjacia/komunikačná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nabijacia-rob7ye,Nabíjacia,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nabijacia-vysielacia-2xm1wj,Nabíjacia/vysielacia,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nabijacie-rob7yi,Nabíjacie,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nabijacka-roeq26,Nabíjačka,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nabijatelny-uotf2f,Nabíjateľný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nabijeci-sdzozn,Nabíjecí,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nahlavna-9u2k01,Náhlavná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nahradna-9qs5sd,Náhradná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nahradne-9qs5s5,Náhradné,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nahradny-9qs5rl,Náhradný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-naklapeci-thrcxu,Naklápěcí,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-napajacia-edzkf4,Napájacia,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-napajanie-edzskv,Napájanie,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-naplne-ulu0e2,Náplne,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-naramok-pdh2ih,Náramok,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nastavitelna-ate39c,Nastaviteľná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nastavitelny-ate3a4,Nastaviteľný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nastenna-4evrae,Nástěnná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nastenne-4evra6,Nástěnné,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nastenny-4evr9m,Nástěnný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nastenny-4i3yvo,Nástenný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nasuvny-pckbf4,Násuvný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nb-1xw,Nb,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-nejdelsi-hrf23o,Nejdelší,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nejlevnejsi-pbisu9,Nejlevnější,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-no-1y9,No,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-nort-1g63n,Nort,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-nositelny-kwgwpn,Nositeľný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nosny-18x9xd,Nosný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-nouvo-18xbhp,Nouvo,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-nova-1i928b,_nová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-novy-1i9293,_nový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-noz-1ryw,Nôž,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-ns-1yd,Ns,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-ns2-1oml,Ns2,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-nsw-1ooi,Nsw,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-nsw2-1g94w,Nsw2,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-ntb-1oos,Ntb,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-obcianska-c7xbf7,Občianska,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-obcianske-c7xbf3,Občianske,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-obnova-rvcdcu,_obnova,,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-obojstranny-n5a97j,Obojstranný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-oboustranny-eyeszw,Oboustranný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-ochrana-j5jx2,Ochrana,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-ochranne-ghs5ye,Ochranné,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-odkupenie-9i9n81,Odkúpenie,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-odpadova-yp8v4s,Odpadová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-odpadovy-yp8v5k,Odpadový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-office-w0ljc4,Office,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-oficialni-xqqboe,Oficiální,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-olovena-4whcms,Olovená,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-opakovac-97b4iq,Opakovač,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-opaskove-92zgfq,Opaskové,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-opticka-6v6gsj,Optická,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-opticky-6v6gtb,Optický,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-optika-vuunec,Optika,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-organizer-29xyb9,Organizér,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
